#{"t_start": 1732679110.8584146, "env_id": "StopOnColorGame-v0"}
r,l,t
0.0,1,323.671489
1.0,1,323.671489
0.0,1,323.671489
1.0,1,323.671489
0.0,1,323.671489
0.0,1,323.671489
0.0,1,323.686996
1.0,1,323.688306
0.0,1,323.688931
0.0,1,323.694002
1.0,1,323.695004
0.0,1,323.696007
0.0,1,323.697002
1.0,1,323.698003
1.0,1,323.703002
1.0,1,323.704951
1.0,1,323.705997
0.0,1,323.706993
0.0,1,323.707991
0.0,1,323.712991
0.0,1,323.713993
0.0,1,323.714991
0.0,1,323.715991
1.0,1,323.716991
1.0,1,323.722323
0.0,1,323.723363
0.0,1,323.724365
0.0,1,323.725364
1.0,1,323.726365
0.0,2,323.732363
0.0,1,323.73336
0.0,1,323.734364
0.0,1,323.735363
0.0,1,323.743244
0.0,1,323.743887
1.0,1,323.744897
1.0,2,323.747209
0.0,1,323.747381
1.0,1,323.747381
0.0,1,323.747381
0.0,1,323.747381
0.0,1,323.75514
1.0,1,323.76014
0.0,1,323.761139
1.0,1,323.762138
0.0,1,323.763137
0.0,1,323.764137
1.0,1,323.768137
0.0,1,323.769138
0.0,1,323.770137
0.0,1,323.771137
0.0,1,323.77165
0.0,1,323.776656
0.0,1,323.777656
0.0,1,323.778656
0.0,1,323.779656
0.0,1,323.780656
0.0,1,323.785656
0.0,2,323.788166
0.0,1,323.788166
0.0,1,323.788166
0.0,1,323.788166
0.0,1,323.788166
0.0,1,323.788166
0.0,1,323.788166
0.0,1,323.788166
1.0,1,323.788166
0.0,1,323.788166
0.0,2,323.803674
0.0,1,323.80486
1.0,1,323.809489
1.0,1,323.809489
0.0,1,323.81049
1.0,1,323.811489
0.0,1,323.812489
0.0,1,323.81649
0.0,1,323.81749
1.0,1,323.818489
0.0,1,323.81949
0.0,1,323.82049
0.0,1,323.824587
0.0,2,323.826586
0.0,1,323.826586
0.0,1,323.827587
1.0,1,323.831588
1.0,2,323.833586
0.0,2,323.835585
0.0,2,323.838206
0.0,1,323.838206
0.0,1,323.838206
0.0,1,323.838206
0.0,1,323.838206
0.0,1,323.838206
0.0,2,323.838206
1.0,1,323.838206
0.0,1,323.853714
1.0,1,323.861638
0.0,1,323.862645
0.0,1,323.864519
0.0,1,323.864986
1.0,1,323.872269
0.0,1,323.873045
0.0,2,323.875067
0.0,1,323.877066
0.0,1,323.883065
0.0,2,323.885065
0.0,1,323.886065
0.0,3,323.893182
0.0,1,323.894178
0.0,1,323.895179
0.0,1,323.896176
0.0,1,323.900179
0.0,1,323.901185
1.0,1,323.902179
0.0,2,323.903176
0.0,1,323.908045
0.0,1,323.909042
0.0,1,323.910045
0.0,2,323.912042
0.0,1,323.915889
0.0,1,323.916887
0.0,1,323.917887
1.0,1,323.918888
1.0,1,323.919887
0.0,1,323.923636
0.0,1,323.924636
1.0,2,323.926636
1.0,1,323.927635
1.0,1,323.931636
0.0,1,323.932636
0.0,1,323.933635
1.0,2,323.934635
0.0,1,323.93815
0.0,1,323.93815
0.0,2,323.93815
0.0,1,323.93815
0.0,1,323.93815
0.0,1,323.93815
1.0,2,323.93815
0.0,1,323.93815
0.0,1,323.953693
0.0,2,323.953693
0.0,1,323.953693
1.0,1,323.953693
0.0,1,323.953693
0.0,1,323.953693
0.0,1,323.953693
0.0,1,323.953693
0.0,1,323.953693
0.0,1,323.969362
0.0,1,323.969362
0.0,1,323.976089
0.0,1,323.977101
0.0,1,323.977768
1.0,2,323.978917
0.0,1,323.978917
0.0,1,323.978917
0.0,1,323.978917
0.0,1,323.990459
0.0,2,323.991462
0.0,1,323.992424
0.0,1,323.993424
0.0,1,323.997458
0.0,1,323.99846
0.0,1,323.999459
0.0,1,324.00046
1.0,1,324.001458
1.0,1,324.004961
0.0,1,324.005996
0.0,1,324.006996
0.0,1,324.007996
0.0,2,324.011996
1.0,1,324.012998
0.0,1,324.013995
0.0,1,324.014996
1.0,1,324.016003
0.0,1,324.019959
0.0,1,324.02096
0.0,1,324.02148
0.0,2,324.02148
0.0,1,324.02148
1.0,1,324.02148
0.0,1,324.02148
1.0,1,324.02148
1.0,1,324.02148
0.0,1,324.02148
0.0,2,324.037021
0.0,1,324.038288
0.0,2,324.044186
1.0,2,324.046191
1.0,1,324.047189
1.0,1,324.048188
0.0,1,324.053155
1.0,1,324.054155
0.0,1,324.055029
1.0,2,324.056074
0.0,1,324.060074
0.0,1,324.061074
0.0,2,324.063074
0.0,1,324.064074
0.0,1,324.067074
0.0,1,324.068074
0.0,1,324.069074
1.0,1,324.070074
0.0,1,324.071074
0.0,1,324.074545
1.0,1,324.075545
0.0,1,324.076545
0.0,1,324.077545
0.0,2,324.081544
0.0,2,324.083544
0.0,1,324.084545
0.0,1,324.085545
0.0,3,324.088167
0.0,1,324.088167
1.0,1,324.088167
1.0,1,324.088167
1.0,2,324.103679
0.0,1,324.1049
0.0,1,324.106034
1.0,1,324.107462
1.0,1,324.107462
0.0,1,324.107462
0.0,1,324.107462
0.0,1,324.107462
0.0,1,324.107462
0.0,1,324.107462
0.0,1,324.107462
1.0,1,324.107462
0.0,1,324.107462
0.0,1,324.125557
1.0,1,324.125557
0.0,1,324.126557
0.0,1,324.127557
1.0,1,324.128557
0.0,2,324.133557
0.0,1,324.133557
0.0,1,324.134557
1.0,1,324.135557
1.0,1,324.140654
0.0,1,324.141847
0.0,1,324.14291
0.0,1,324.143908
0.0,1,324.144262
0.0,1,324.149336
0.0,3,324.152336
0.0,1,324.153339
0.0,2,324.15869
0.0,2,324.160689
0.0,1,324.161692
1.0,1,324.166689
0.0,1,324.16769
0.0,1,324.16769
0.0,2,324.16969
1.0,1,324.173702
0.0,1,324.174704
1.0,1,324.175703
0.0,1,324.176702
0.0,1,324.176702
1.0,1,324.181704
1.0,1,324.181704
0.0,1,324.182667
0.0,1,324.183666
1.0,1,324.184665
0.0,1,324.188145
0.0,1,324.188145
1.0,1,324.188145
0.0,1,324.188145
0.0,1,324.188145
1.0,1,324.188145
0.0,1,324.188145
0.0,1,324.188145
0.0,1,324.188145
0.0,1,324.188145
0.0,1,324.207369
0.0,1,324.208368
0.0,1,324.209367
0.0,2,324.211367
1.0,1,324.215367
0.0,1,324.216367
0.0,2,324.218367
1.0,1,324.219367
0.0,2,324.223812
1.0,1,324.223812
0.0,3,324.223812
0.0,1,324.223812
0.0,1,324.223812
1.0,2,324.223812
0.0,1,324.238218
1.0,1,324.239226
0.0,1,324.239226
0.0,1,324.240223
0.0,1,324.241222
0.0,1,324.245725
0.0,1,324.246728
0.0,1,324.247728
0.0,1,324.247728
0.0,1,324.248728
0.0,1,324.252728
0.0,1,324.253728
0.0,1,324.25485
1.0,1,324.25485
0.0,1,324.25485
0.0,1,324.25485
0.0,1,324.25485
0.0,1,324.25485
0.0,1,324.25485
1.0,1,324.25485
0.0,1,324.25485
0.0,1,324.25485
1.0,1,324.27048
1.0,1,324.271519
1.0,2,324.276336
0.0,1,324.277336
0.0,1,324.278336
0.0,1,324.279336
0.0,1,324.280336
0.0,1,324.284336
0.0,1,324.285336
0.0,2,324.286337
0.0,1,324.28821
0.0,1,324.292216
0.0,1,324.293216
0.0,2,324.294216
1.0,1,324.295216
0.0,1,324.299217
1.0,1,324.300215
0.0,1,324.301215
0.0,2,324.303216
0.0,1,324.304796
1.0,1,324.304796
0.0,1,324.304796
0.0,1,324.304796
0.0,1,324.304796
1.0,1,324.304796
0.0,1,324.304796
0.0,1,324.304796
0.0,1,324.304796
0.0,1,324.304796
1.0,1,324.320303
0.0,2,324.328407
0.0,1,324.329294
0.0,1,324.330342
0.0,1,324.330783
1.0,1,324.330783
0.0,1,324.330783
1.0,1,324.330783
1.0,1,324.338398
0.0,1,324.343397
0.0,1,324.343397
0.0,1,324.344397
0.0,1,324.345397
0.0,1,324.346396
1.0,1,324.350397
1.0,1,324.351396
1.0,1,324.352396
0.0,1,324.353396
0.0,1,324.354852
0.0,1,324.358976
0.0,1,324.359974
0.0,1,324.360975
0.0,1,324.360975
0.0,2,324.365974
0.0,2,324.367974
1.0,1,324.368974
0.0,1,324.370041
0.0,1,324.374645
1.0,2,324.375645
0.0,1,324.376646
0.0,1,324.377646
0.0,1,324.381645
0.0,1,324.382645
0.0,1,324.383646
1.0,1,324.384645
1.0,1,324.385737
0.0,2,324.390921
0.0,1,324.391923
1.0,1,324.391923
0.0,2,324.396923
0.0,1,324.397921
0.0,1,324.398918
0.0,1,324.399921
0.0,1,324.400923
0.0,1,324.404894
0.0,1,324.405902
0.0,1,324.4069
0.0,1,324.4079
1.0,1,324.4089
0.0,1,324.4129
1.0,1,324.4139
0.0,1,324.4149
1.0,1,324.4149
0.0,1,324.415901
0.0,1,324.420901
0.0,1,324.421476
0.0,1,324.421476
1.0,1,324.421476
0.0,1,324.421476
0.0,1,324.421476
0.0,1,324.421476
1.0,1,324.421476
1.0,1,324.421476
0.0,2,324.421476
0.0,1,324.436983
