#{"t_start": 1734309366.4216466, "env_id": "None"}
r,l,t
0.96,4,67.211056
0.88,12,67.225587
0.98,2,67.225587
0.89,11,67.227073
0.99,1,67.228074
0.94,6,67.229073
0.94,6,67.229073
0.92,8,67.230071
0.92,8,67.230071
0.99,1,67.230071
0.98,2,67.23507
0.95,5,67.23507
0.94,6,67.236071
0.91,9,67.236071
0.99,1,67.236071
0.99,1,67.237071
0.97,3,67.237071
0.83,17,67.237071
0.99,1,67.238039
0.96,4,67.243477
0.88,12,67.243477
0.95,5,67.244477
0.94,6,67.244477
0.96,4,67.244477
0.99,1,67.245477
0.97,3,67.246477
0.98,2,67.246477
0.97,3,67.246477
0.91,9,67.246477
0.87,13,67.251477
0.91,9,67.253477
0.88,12,67.256477
0.94,6,67.256477
0.98,2,67.256477
0.91,9,67.259625
0.99,1,67.259625
0.92,8,67.259625
0.83,17,67.259625
0.99,1,67.259625
0.91,9,67.259625
0.91,9,67.259625
0.96,4,67.259625
0.98,2,67.259625
0.97,3,67.259625
0.99,1,67.259625
0.96,4,67.259625
0.97,3,67.259625
0.94,6,67.259625
0.99,1,67.259625
0.99,1,67.259625
0.98,2,67.259625
0.86,14,67.259625
0.96,4,67.259625
0.99,1,67.259625
0.97,3,67.259625
0.94,6,67.259625
0.91,9,67.275673
0.98,2,67.275673
0.95,5,67.275673
0.96,4,67.275673
0.99,1,67.275673
0.92,8,67.275673
0.83,17,67.275673
0.89,11,67.275673
0.99,1,67.275673
0.97,3,67.275673
0.97,3,67.275673
0.93,7,67.275673
0.94,6,67.275673
0.88,12,67.291303
0.95,5,67.292336
0.95,5,67.292336
0.98,2,67.292336
0.88,12,67.292336
0.94,6,67.292336
0.98,2,67.292336
0.99,1,67.292336
0.94,6,67.292336
0.86,14,67.292336
0.96,4,67.30905
0.99,1,67.30905
0.95,5,67.30905
0.95,5,67.30905
0.93,7,67.30905
0.88,12,67.30905
0.83,17,67.30905
0.96,4,67.30905
0.95,5,67.30905
0.76,24,67.30905
0.97,3,67.30905
0.98,2,67.30905
0.97,3,67.327429
0.95,5,67.327429
0.97,3,67.327429
0.96,4,67.327429
0.85,15,67.327429
0.97,3,67.327429
0.72,28,67.327429
0.95,5,67.327429
0.93,7,67.327429
0.96,4,67.327429
0.97,3,67.327429
0.92,8,67.327429
0.72,28,67.327429
0.99,1,67.342534
0.99,1,67.342534
0.99,1,67.347566
0.96,4,67.347566
0.94,6,67.349566
0.95,5,67.350566
0.97,3,67.350566
0.95,5,67.351566
0.98,2,67.351566
0.99,1,67.352566
0.88,12,67.356566
0.99,1,67.356566
0.99,1,67.356566
0.8,20,67.357566
0.98,2,67.357566
0.99,1,67.359253
0.96,4,67.359253
0.98,2,67.360283
0.91,9,67.361283
0.97,3,67.365283
0.96,4,67.367283
0.94,6,67.367283
0.99,1,67.368283
0.99,1,67.369283
0.95,5,67.370283
0.78,22,67.370283
0.83,17,67.375693
0.9,10,67.375693
0.97,3,67.377817
0.95,5,67.377817
0.99,1,67.377817
0.97,3,67.37964
0.99,1,67.380391
0.99,1,67.380391
0.96,4,67.380391
0.94,6,67.380391
0.9,10,67.380391
0.99,1,67.380391
0.95,5,67.380391
0.98,2,67.380391
0.98,2,67.392234
0.98,2,67.393243
0.95,5,67.393243
0.84,16,67.393243
0.96,4,67.395241
0.95,5,67.395241
0.99,1,67.395241
0.8,20,67.395241
0.99,1,67.395241
0.89,11,67.395241
0.6,40,67.395241
0.95,5,67.395241
0.82,18,67.409628
0.93,7,67.409628
0.91,9,67.409628
0.89,11,67.409628
0.95,5,67.409628
0.95,5,67.409628
0.97,3,67.409628
0.98,2,67.409628
0.98,2,67.409628
0.97,3,67.409628
0.88,12,67.409628
0.95,5,67.409628
0.98,2,67.409628
0.97,3,67.409628
0.99,1,67.409628
0.99,1,67.429853
0.85,15,67.429853
0.93,7,67.430853
0.98,2,67.431855
0.94,6,67.433853
0.93,7,67.433853
0.99,1,67.433853
0.95,5,67.433853
0.99,1,67.434854
0.95,5,67.438854
0.82,18,67.438854
0.98,2,67.439853
0.99,1,67.439853
