#{"t_start": 1734309366.4329534, "env_id": "None"}
r,l,t
0.53,47,89.972633
0.98,2,89.976633
0.0,101,89.976633
0.99,1,89.977633
0.94,6,89.982779
0.98,2,89.982779
0.8,20,90.0035
0.8,20,90.004499
0.11,89,90.016051
0.89,11,90.020051
0.98,2,90.021051
0.99,1,90.022052
0.0,101,90.023052
0.99,1,90.027052
0.18,82,90.064039
0.71,29,90.064039
0.99,1,90.064039
0.0,101,90.080676
0.98,2,90.096305
0.0,101,90.099166
0.98,2,90.099166
0.98,2,90.099166
0.99,1,90.099166
0.0,101,90.099166
0.99,1,90.099166
0.44,56,90.099166
0.72,28,90.099166
0.0,101,90.118765
0.99,1,90.122765
0.0,101,90.129766
0.98,2,90.133252
0.51,49,90.137253
0.77,23,90.138252
0.76,24,90.138252
0.79,21,90.138252
0.99,1,90.139252
0.98,2,90.143252
0.03,97,90.143252
0.99,1,90.144253
0.91,9,90.144253
0.99,1,90.145253
0.99,1,90.147963
0.98,2,90.147963
0.99,1,90.147963
0.98,2,90.147963
0.98,2,90.147963
0.0,101,90.164381
0.99,1,90.164381
0.66,34,90.197637
0.71,29,90.197637
0.62,38,90.197637
0.99,1,90.197637
0.99,1,90.197637
0.98,2,90.197637
0.98,2,90.197637
0.98,2,90.214829
0.98,2,90.215665
0.0,101,90.246129
0.22,78,90.255885
0.21,79,90.255885
0.62,38,90.258886
0.0,101,90.258886
0.98,2,90.260886
0.99,1,90.263909
0.0,101,90.264758
0.0,101,90.281057
0.98,2,90.281057
0.56,44,90.297618
0.2,80,90.297618
0.58,42,90.297618
0.0,101,90.297618
0.81,19,90.297618
0.99,1,90.314228
0.25,75,90.314228
0.46,54,90.314228
0.98,2,90.314228
0.98,2,90.314228
0.96,4,90.314228
0.98,2,90.314228
0.5,50,90.332927
0.98,2,90.332927
0.99,1,90.332927
0.99,1,90.332927
0.81,19,90.332927
0.83,17,90.332927
0.86,14,90.332927
0.47,53,90.332927
0.99,1,90.332927
0.3,70,90.353842
0.76,24,90.381355
0.65,35,90.381355
0.98,2,90.381355
0.98,2,90.381355
0.71,29,90.422551
0.0,101,90.469755
0.0,100,90.470755
0.02,98,90.470755
0.99,1,90.470755
0.99,1,90.472755
0.0,101,90.472755
0.99,1,90.472755
0.99,1,90.474754
0.99,1,90.474754
0.98,2,90.482878
0.99,1,90.483878
0.0,101,90.49877
0.0,101,90.49877
0.0,101,90.49877
0.99,1,90.49877
0.99,1,90.49877
0.0,101,90.49877
0.99,1,90.49877
0.99,1,90.49877
0.98,2,90.49877
0.98,2,90.49877
0.98,2,90.514472
0.68,32,90.514472
0.16,84,90.514472
0.87,13,90.514472
0.98,2,90.531075
0.65,35,90.531075
0.99,1,90.531075
0.99,1,90.531075
0.77,23,90.531075
0.65,35,90.566128
0.59,41,90.566128
0.98,2,90.566128
0.97,3,90.566128
0.62,38,90.593069
0.99,1,90.594071
0.0,101,90.599381
0.99,1,90.600378
0.99,1,90.601379
0.22,78,90.60438
0.99,1,90.60438
0.98,2,90.605383
0.02,98,90.614513
0.62,38,90.614513
0.84,16,90.614513
0.98,2,90.614513
0.0,101,90.647243
0.99,1,90.664331
0.0,101,90.664331
0.98,2,90.664331
0.0,101,90.664331
0.98,2,90.664331
0.0,101,90.680515
0.98,2,90.680515
0.99,1,90.681502
0.49,51,90.682577
0.98,2,90.682577
0.99,1,90.682577
0.99,1,90.682577
0.02,98,90.703536
0.99,1,90.704541
0.04,96,90.717379
0.99,1,90.71838
0.98,2,90.72238
0.28,72,90.72238
0.99,1,90.72238
0.0,101,90.73121
0.99,1,90.73121
0.97,3,90.73121
0.41,59,90.73121
0.0,101,90.747231
0.98,2,90.747231
0.0,101,90.798233
0.99,1,90.799275
0.54,46,90.799385
0.0,101,90.799385
0.99,1,90.799385
0.0,101,90.799385
0.99,1,90.799385
0.93,7,90.799385
0.28,72,90.799385
0.99,1,90.799385
0.99,1,90.813826
0.26,74,90.814448
0.52,48,90.814448
0.12,88,90.814448
0.99,1,90.817478
0.98,2,90.818476
0.98,2,90.818476
0.99,1,90.819478
0.99,1,90.820478
0.98,2,90.820478
0.0,101,90.823478
0.98,2,90.824478
0.98,2,90.824478
0.98,2,90.825478
0.97,3,90.829478
0.87,13,90.829478
0.89,11,90.829478
0.99,1,90.830455
0.98,2,90.830684
0.98,2,90.830684
0.99,1,90.834741
0.99,1,90.835741
0.79,21,90.840741
0.98,2,90.842746
0.99,1,90.843741
0.0,101,90.86386
0.0,101,90.93114
0.97,3,90.93114
0.0,101,90.93114
0.16,84,90.946179
0.08,92,90.946179
0.41,59,90.946179
0.98,2,90.947436
0.98,2,90.951494
0.0,101,90.951494
0.98,2,90.952491
0.94,6,90.952491
0.98,2,90.955493
0.0,101,90.956457
0.0,101,90.962455
0.0,101,90.965765
0.98,2,90.965765
0.98,2,90.966762
0.98,2,90.967761
0.98,2,90.971762
0.02,98,90.971762
0.99,1,90.972762
0.99,1,90.973762
0.99,1,90.975762
0.99,1,90.976762
0.98,2,90.978762
0.61,39,90.982594
0.83,17,90.982594
0.98,2,90.982594
0.64,36,91.005906
0.98,2,91.007905
0.57,43,91.032573
0.41,59,91.032573
0.98,2,91.032573
0.73,27,91.032573
0.98,2,91.050455
0.98,2,91.051455
0.99,1,91.052455
0.99,1,91.054455
0.98,2,91.056455
0.72,28,91.070059
0.98,2,91.07206
0.97,3,91.07706
0.02,98,91.07706
0.0,101,91.081287
0.0,101,91.081287
0.0,101,91.097218
0.92,8,91.097218
0.77,23,91.097218
0.97,3,91.113815
0.69,31,91.113815
0.0,101,91.113815
0.54,46,91.113815
0.37,63,91.113815
0.98,2,91.113815
0.93,7,91.113815
0.98,2,91.113815
0.0,101,91.130503
0.99,1,91.130503
0.0,101,91.130503
0.99,1,91.130503
0.98,2,91.130503
0.61,39,91.185741
0.26,74,91.185741
0.99,1,91.186742
0.42,58,91.186742
0.0,101,91.213929
0.0,101,91.265847
0.0,101,91.265847
0.0,101,91.265946
0.0,101,91.265946
0.99,1,91.265946
0.0,101,91.265946
0.99,1,91.265946
0.98,2,91.265946
0.0,101,91.284857
0.32,68,91.290853
0.87,13,91.290853
0.84,16,91.290853
0.99,1,91.292853
0.98,2,91.293854
0.98,2,91.298493
0.72,28,91.314672
0.99,1,91.314672
0.82,18,91.314672
0.77,23,91.33071
0.99,1,91.33071
0.0,101,91.347361
0.0,101,91.347361
0.99,1,91.347361
0.88,12,91.363959
0.79,21,91.363959
0.94,6,91.382675
0.99,1,91.382675
0.12,88,91.382675
0.98,2,91.382675
0.98,2,91.382675
0.79,21,91.407454
0.87,13,91.407454
0.99,1,91.408454
0.99,1,91.408454
0.0,101,91.431302
0.0,101,91.431302
0.0,101,91.447356
0.99,1,91.447356
0.97,3,91.46298
0.98,2,91.46396
0.0,101,91.46396
0.98,2,91.46396
0.76,24,91.480634
0.0,101,91.480634
0.98,2,91.480634
0.0,101,91.497168
0.98,2,91.499148
0.0,101,91.514521
0.81,19,91.514521
0.63,37,91.514521
0.98,2,91.514521
0.98,2,91.529526
0.99,1,91.530753
0.4,60,91.533774
0.99,1,91.534774
0.98,2,91.537774
0.83,17,91.538774
0.94,6,91.538774
0.61,39,91.538774
0.99,1,91.538774
0.98,2,91.539774
0.68,32,91.541775
0.0,101,91.543774
0.98,2,91.543774
0.99,1,91.544773
0.98,2,91.548013
0.98,2,91.550039
0.03,97,91.552039
0.94,6,91.552039
0.9,10,91.552039
0.88,12,91.554039
0.98,2,91.554039
0.97,3,91.554039
0.0,101,91.558039
0.97,3,91.559041
0.99,1,91.560039
0.65,35,91.580497
0.78,22,91.580497
0.99,1,91.580497
0.98,2,91.580497
0.98,2,91.580497
0.99,1,91.580497
0.97,3,91.580497
0.65,35,91.580497
0.71,29,91.580497
0.0,101,91.597185
0.97,3,91.597185
0.78,22,91.638727
0.99,1,91.639726
0.0,101,91.644727
0.0,101,91.664536
0.99,1,91.664536
0.98,2,91.664536
0.0,101,91.680498
0.98,2,91.680498
0.0,101,91.680498
0.99,1,91.680498
0.0,101,91.680498
0.98,2,91.680498
0.65,35,91.680498
0.83,17,91.680498
0.99,1,91.680498
0.98,2,91.680498
0.13,87,91.697422
0.81,19,91.697422
0.99,1,91.697422
0.98,2,91.697422
0.99,1,91.697422
0.0,101,91.713891
0.99,1,91.713891
0.99,1,91.713891
0.0,101,91.713891
0.99,1,91.713891
0.97,3,91.713891
0.0,101,91.713891
0.99,1,91.713891
0.98,2,91.730484
0.97,3,91.732495
0.88,12,91.74938
0.0,101,91.768988
0.99,1,91.769988
0.7,30,91.781193
0.2,80,91.781193
0.23,77,91.781193
0.99,1,91.781193
0.99,1,91.781193
0.99,1,91.781193
0.98,2,91.781193
0.98,2,91.781193
0.98,2,91.781193
0.99,1,91.781193
0.99,1,91.797242
0.13,87,91.797242
0.99,1,91.797242
0.99,1,91.797242
0.99,1,91.797242
0.99,1,91.797242
0.99,1,91.797242
0.98,2,91.797242
0.65,35,91.797242
0.99,1,91.797242
0.27,73,91.813859
0.17,83,91.813859
0.02,98,91.813859
0.78,22,91.813859
0.99,1,91.813859
0.98,2,91.813859
0.99,1,91.813859
0.99,1,91.813859
0.98,2,91.813859
0.98,2,91.813859
0.0,101,91.830516
0.99,1,91.830516
0.97,3,91.849473
0.99,1,91.849473
0.99,1,91.849473
0.99,1,91.849473
0.48,52,91.849473
0.71,29,91.849473
0.72,28,91.849473
0.99,1,91.849473
0.99,1,91.849473
0.0,101,91.849473
0.99,1,91.849473
0.99,1,91.849473
0.82,18,91.881459
0.72,28,91.884074
0.99,1,91.884074
0.5,50,91.919661
0.51,49,91.919661
0.98,2,91.921661
0.98,2,91.921661
0.99,1,91.924661
0.99,1,91.924661
0.99,1,91.925661
0.99,1,91.925661
0.99,1,91.926661
0.99,1,91.926661
0.99,1,91.930612
0.99,1,91.930612
0.0,101,91.930612
0.96,4,91.930612
0.58,42,91.930612
0.14,86,91.930612
0.99,1,91.930612
0.0,101,91.947204
0.0,101,91.947204
0.97,3,91.947204
0.0,101,91.947204
0.91,9,91.966084
0.0,101,91.995822
0.99,1,92.000208
0.98,2,92.001208
0.41,59,92.014577
0.04,96,92.014577
0.97,3,92.014577
0.99,1,92.014577
0.99,1,92.014577
0.98,2,92.014577
0.44,56,92.030541
0.0,101,92.063835
0.98,2,92.063835
0.99,1,92.063835
0.0,101,92.063835
0.99,1,92.063835
0.99,1,92.079465
0.0,101,92.082574
0.0,101,92.082574
0.98,2,92.082574
0.0,101,92.101534
0.88,12,92.108534
0.5,50,92.108534
0.85,15,92.108534
0.99,1,92.109534
0.99,1,92.109534
0.98,2,92.110533
0.0,101,92.120556
0.98,2,92.123556
0.81,19,92.124556
0.67,33,92.127556
0.96,4,92.128556
0.98,2,92.129557
0.0,101,92.131202
0.0,101,92.147287
0.0,101,92.163857
0.99,1,92.163857
0.3,70,92.199669
0.99,1,92.199669
0.7,30,92.199669
0.0,101,92.218244
0.0,101,92.24059
0.0,101,92.24359
0.99,1,92.244591
0.98,2,92.24559
0.0,101,92.247955
0.0,101,92.247955
0.0,101,92.263973
0.97,3,92.263973
0.99,1,92.263973
0.0,101,92.280607
0.0,101,92.316011
0.99,1,92.316011
0.0,101,92.3398
0.0,101,92.344803
0.98,2,92.345786
0.99,1,92.349135
0.4,60,92.350135
0.26,74,92.35074
0.92,8,92.35074
0.98,2,92.35074
0.99,1,92.35074
0.99,1,92.35074
0.0,101,92.35074
0.98,2,92.35074
0.98,2,92.35074
0.34,66,92.35074
0.3,70,92.35074
0.97,3,92.35074
0.95,5,92.35074
0.98,2,92.35074
0.99,1,92.35074
0.97,3,92.35074
0.97,3,92.36381
0.0,101,92.381341
0.56,44,92.397255
0.0,101,92.413831
0.99,1,92.413831
0.52,48,92.413831
0.69,31,92.413831
0.98,2,92.413831
0.97,3,92.413831
0.18,82,92.432712
0.98,2,92.432712
0.8,20,92.432712
0.93,7,92.432712
0.97,3,92.432712
0.38,62,92.432712
0.88,12,92.432712
0.99,1,92.432712
0.99,1,92.432712
0.98,2,92.432712
0.0,101,92.497155
0.0,101,92.497155
0.0,100,92.497155
0.48,52,92.497155
0.56,44,92.497155
0.99,1,92.497155
0.99,1,92.497155
0.0,101,92.497155
0.95,5,92.497155
0.99,1,92.497155
0.99,1,92.497155
0.21,79,92.549201
0.22,78,92.549201
0.69,31,92.549201
0.98,2,92.549201
0.97,3,92.549201
0.99,1,92.549201
0.55,45,92.549201
0.0,101,92.577161
0.98,2,92.581172
0.0,101,92.582178
0.99,1,92.583178
0.81,19,92.586179
0.97,3,92.587178
0.99,1,92.588178
0.34,66,92.591179
0.93,7,92.591179
0.69,31,92.591179
0.69,31,92.593178
0.99,1,92.593178
0.99,1,92.593178
0.99,1,92.594178
0.99,1,92.594178
0.98,2,92.594178
0.99,1,92.594178
0.98,2,92.597918
0.99,1,92.597918
0.99,1,92.597918
0.84,16,92.597918
0.86,14,92.597918
0.93,7,92.613852
0.92,8,92.613852
0.09,91,92.613852
0.98,2,92.613852
0.98,2,92.613852
0.95,5,92.613852
0.98,2,92.613852
0.98,2,92.630485
0.99,1,92.630485
0.99,1,92.630485
0.0,101,92.630485
0.99,1,92.630485
0.97,3,92.630485
0.0,101,92.630485
0.99,1,92.630485
0.98,2,92.630485
0.99,1,92.630485
0.57,43,92.647166
0.98,2,92.647166
0.91,9,92.647166
0.99,1,92.647166
0.98,2,92.647166
0.98,2,92.647166
0.98,2,92.647166
0.98,2,92.647166
0.99,1,92.647166
0.99,1,92.662797
0.99,1,92.662797
0.77,23,92.665827
0.94,6,92.665827
0.98,2,92.665827
0.58,42,92.665827
0.94,6,92.665827
0.98,2,92.665827
0.99,1,92.68068
0.98,2,92.68068
0.98,2,92.682699
0.98,2,92.682699
0.99,1,92.683699
0.98,2,92.686699
0.0,101,92.686699
0.99,1,92.6877
0.98,2,92.688699
0.99,1,92.688699
0.99,1,92.691699
0.98,2,92.691699
0.98,2,92.692699
0.98,2,92.693699
0.99,1,92.693699
0.99,1,92.697056
0.99,1,92.697268
0.98,2,92.699292
0.99,1,92.701291
0.98,2,92.703291
0.0,101,92.714658
0.98,2,92.714658
0.0,101,92.714658
0.99,1,92.714658
0.96,4,92.714658
0.99,1,92.714658
0.99,1,92.714658
0.99,1,92.730461
0.98,2,92.730748
0.0,101,92.730748
0.99,1,92.733784
0.97,3,92.734784
0.98,2,92.734784
0.99,1,92.735784
0.99,1,92.736784
0.98,2,92.736784
0.99,1,92.739784
0.99,1,92.740784
0.98,2,92.740784
0.99,1,92.741784
0.99,1,92.741784
0.98,2,92.745784
0.99,1,92.747086
0.97,3,92.747259
0.99,1,92.747347
0.98,2,92.751386
0.0,101,92.761386
0.98,2,92.763853
0.99,1,92.763853
0.99,1,92.763853
0.99,1,92.763853
0.98,2,92.763853
0.98,2,92.780444
0.99,1,92.78191
0.0,101,92.782193
0.0,101,92.802328
0.98,2,92.804327
0.99,1,92.804327
0.99,1,92.807329
0.99,1,92.808328
0.99,1,92.809328
0.99,1,92.809328
0.99,1,92.812328
0.0,101,92.817065
0.0,101,92.824067
0.0,101,92.831275
0.98,2,92.831275
0.99,1,92.831275
0.97,3,92.831275
0.99,1,92.831275
0.0,101,92.831275
0.98,2,92.831275
0.98,2,92.831275
0.99,1,92.847255
0.99,1,92.847255
0.99,1,92.847255
0.99,1,92.847255
0.39,61,92.863864
0.0,101,92.863864
0.0,101,92.88054
0.0,101,92.88054
0.99,1,92.88054
0.91,9,92.899427
0.99,1,92.899427
0.1,90,92.899427
0.62,38,92.917015
0.82,18,92.917015
0.99,1,92.918015
0.99,1,92.919014
0.98,2,92.923014
0.99,1,92.923014
0.98,2,92.925015
0.98,2,92.928014
0.0,101,92.942612
0.0,101,92.94709
0.98,2,92.947837
0.0,101,92.947837
0.98,2,92.947837
0.73,27,92.963933
0.0,101,92.979596
0.99,1,92.982501
0.0,101,92.9835
0.98,2,92.984499
0.0,101,93.008383
0.99,1,93.009383
0.99,1,93.012383
0.67,33,93.015882
0.4,60,93.015882
0.0,101,93.032701
0.0,101,93.032701
0.99,1,93.032701
0.98,2,93.033701
0.99,1,93.036701
0.0,101,93.047026
0.98,2,93.048491
0.99,1,93.05149
0.99,1,93.05149
0.0,100,93.05649
0.96,4,93.05649
0.8,20,93.05749
0.99,1,93.05749
0.99,1,93.05849
0.98,2,93.05849
0.99,1,93.05849
0.99,1,93.06049
0.73,27,93.06249
0.99,1,93.06249
0.0,101,93.080531
0.98,2,93.080531
0.98,2,93.080531
0.0,101,93.113832
0.0,101,93.113832
0.98,2,93.113832
0.98,2,93.113832
0.99,1,93.113832
0.51,49,93.129464
0.32,68,93.129464
0.97,3,93.130468
0.99,1,93.130468
0.97,3,93.13259
0.98,2,93.13259
0.98,2,93.13259
0.98,2,93.13259
0.98,2,93.13259
0.99,1,93.13259
0.0,101,93.147073
0.39,61,93.151398
0.35,65,93.151398
0.99,1,93.152398
0.98,2,93.153399
0.99,1,93.156398
0.01,99,93.156398
0.96,4,93.156398
0.99,1,93.157398
0.99,1,93.158398
0.98,2,93.158398
0.96,4,93.163998
0.99,1,93.165028
0.99,1,93.168028
0.68,32,93.172028
0.63,37,93.173028
0.91,9,93.181271
0.97,3,93.181271
0.99,1,93.181271
0.28,72,93.181271
0.62,38,93.181271
0.5,50,93.181271
0.62,38,93.181271
0.99,1,93.197215
0.0,101,93.197215
0.98,2,93.197215
0.65,35,93.249022
0.41,59,93.271105
0.99,1,93.272105
0.2,80,93.280667
0.0,101,93.291709
0.0,101,93.293704
0.87,13,93.297888
0.97,3,93.297888
0.99,1,93.297888
0.99,1,93.297888
0.98,2,93.297888
0.99,1,93.297888
0.0,101,93.297888
0.99,1,93.297888
0.99,1,93.297888
0.99,1,93.297888
0.98,2,93.297888
0.18,82,93.297888
0.16,84,93.313842
0.99,1,93.313842
0.97,3,93.313842
0.99,1,93.313842
0.0,101,93.330477
0.0,101,93.330477
0.99,1,93.330477
0.99,1,93.330477
0.98,2,93.330477
0.95,5,93.34611
0.57,43,93.364675
0.33,67,93.365517
0.62,38,93.365517
0.99,1,93.365607
0.79,21,93.365607
0.99,1,93.365607
0.98,2,93.365607
0.98,2,93.365607
0.98,2,93.365607
0.98,2,93.365607
0.96,4,93.365607
0.98,2,93.365607
0.99,1,93.365607
0.99,1,93.365607
0.0,101,93.387716
0.0,101,93.414587
0.02,98,93.430482
0.55,45,93.430482
0.99,1,93.430482
0.95,5,93.430482
0.98,2,93.430482
0.09,91,93.430482
0.98,2,93.430482
0.95,5,93.430482
0.0,101,93.447158
0.99,1,93.447158
0.0,101,93.482462
0.99,1,93.482462
0.0,101,93.502338
0.51,49,93.502338
0.0,101,93.502338
0.99,1,93.503338
0.99,1,93.503338
0.99,1,93.504337
0.99,1,93.507337
0.0,101,93.507337
0.48,52,93.509337
0.95,5,93.509337
0.98,2,93.512337
0.98,2,93.512337
0.99,1,93.513692
0.0,101,93.518126
0.99,1,93.519126
0.94,6,93.521128
0.99,1,93.521128
0.78,22,93.547221
0.53,47,93.547401
0.69,31,93.547401
0.57,43,93.547401
0.99,1,93.547401
0.98,2,93.547401
0.0,101,93.547401
0.99,1,93.547401
0.0,101,93.564011
0.98,2,93.564011
0.0,101,93.564011
0.0,101,93.599213
0.99,1,93.616122
0.0,101,93.636147
0.99,1,93.637146
0.0,101,93.642146
0.28,72,93.647857
0.29,71,93.647857
0.99,1,93.647857
0.28,72,93.663911
0.98,2,93.663911
0.98,2,93.663911
0.99,1,93.663911
0.98,2,93.663911
0.99,1,93.679538
0.0,101,93.679538
0.98,2,93.680537
0.98,2,93.680537
0.98,2,93.680537
0.98,2,93.680537
0.98,2,93.680537
0.98,2,93.680537
0.99,1,93.680537
0.99,1,93.680537
0.0,101,93.680537
0.99,1,93.680537
0.0,101,93.69715
0.97,3,93.69715
0.97,3,93.69715
0.99,1,93.69715
0.97,3,93.69715
0.98,2,93.69715
0.51,49,93.69715
0.46,54,93.69715
0.93,7,93.713773
0.0,101,93.715745
0.99,1,93.715745
0.75,25,93.715745
0.88,12,93.715745
0.86,14,93.715745
0.78,22,93.715745
0.94,6,93.715745
0.98,2,93.715745
0.98,2,93.731691
0.98,2,93.73269
0.98,2,93.73469
0.0,101,93.747398
0.53,47,93.764567
0.82,18,93.764567
0.68,32,93.764567
0.58,42,93.764567
0.98,2,93.764567
0.99,1,93.764567
0.99,1,93.764567
0.96,4,93.764567
0.62,38,93.764567
0.96,4,93.764567
0.56,44,93.764567
0.66,34,93.764567
0.99,1,93.764567
0.99,1,93.764567
0.98,2,93.764567
0.99,1,93.780621
0.98,2,93.780621
0.95,5,93.780735
0.96,4,93.780735
0.0,101,93.780735
0.98,2,93.780735
0.0,101,93.780735
0.99,1,93.780735
0.99,1,93.780735
0.98,2,93.780735
0.75,25,93.82498
0.66,34,93.82498
0.99,1,93.825981
0.98,2,93.828981
0.99,1,93.830327
0.98,2,93.831504
0.0,101,93.850357
0.99,1,93.851358
0.99,1,93.852358
0.15,85,93.897238
0.65,35,93.897238
0.14,86,93.897238
0.98,2,93.897238
0.98,2,93.897238
0.99,1,93.897238
0.99,1,93.897238
0.99,1,93.897238
0.98,2,93.897238
0.99,1,93.897238
0.0,101,93.913944
0.1,90,93.913944
0.98,2,93.913944
0.96,4,93.913944
-0.01,101,93.913944
0.99,1,93.913944
0.98,2,93.913944
0.98,2,93.913944
0.3,70,93.929573
0.0,100,93.93053
0.99,1,93.93053
0.0,101,93.947116
0.0,101,93.983373
0.5,50,93.997814
0.34,66,94.013841
0.45,55,94.013841
0.99,1,94.013841
0.98,2,94.013841
0.68,32,94.030493
0.83,17,94.030493
0.13,87,94.030493
0.98,2,94.030493
0.98,2,94.030493
0.99,1,94.030493
0.0,101,94.04612
0.98,2,94.04612
0.77,23,94.047129
0.97,3,94.047129
0.0,101,94.047129
0.93,7,94.047129
0.0,101,94.047129
0.98,2,94.047129
0.93,7,94.047129
0.99,1,94.047129
0.99,1,94.047129
0.98,2,94.047129
0.98,2,94.064653
0.97,3,94.065682
0.98,2,94.065682
0.99,1,94.065682
0.99,1,94.065682
0.98,2,94.065682
0.0,101,94.065682
0.99,1,94.065682
0.0,101,94.065682
0.99,1,94.065682
0.99,1,94.065682
0.98,2,94.065682
0.98,2,94.065682
0.99,1,94.065682
0.98,2,94.065682
0.98,2,94.081717
0.98,2,94.083716
0.76,24,94.088716
0.75,25,94.095716
0.97,3,94.101432
0.83,17,94.102431
0.82,18,94.102431
0.96,4,94.10743
0.99,1,94.10843
0.96,4,94.114601
0.86,14,94.114601
0.0,101,94.114601
0.99,1,94.114601
0.0,101,94.182653
0.0,101,94.197274
0.0,101,94.198322
0.98,2,94.20232
0.0,101,94.21032
0.0,101,94.225903
0.99,1,94.227903
0.0,101,94.228903
0.99,1,94.230422
0.99,1,94.231144
0.8,20,94.231144
0.74,26,94.231144
0.99,1,94.231144
0.99,1,94.231144
0.98,2,94.231144
0.99,1,94.231144
0.96,4,94.231144
0.0,101,94.246804
0.91,9,94.246804
0.99,1,94.247158
0.99,1,94.247158
0.99,1,94.247158
0.99,1,94.247158
0.0,101,94.247158
0.97,3,94.247158
0.0,101,94.26379
0.0,101,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.98,2,94.26379
0.47,53,94.26379
0.98,2,94.26379
0.8,20,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.78,22,94.26379
0.97,3,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.99,1,94.26379
0.98,2,94.26379
0.99,1,94.280444
0.99,1,94.280444
0.97,3,94.280444
0.99,1,94.280444
0.0,101,94.330291
0.99,1,94.331007
0.99,1,94.331007
0.15,85,94.356996
0.8,20,94.356996
0.36,64,94.357996
0.99,1,94.357996
0.99,1,94.360995
0.99,1,94.361995
0.0,101,94.361995
0.99,1,94.362995
0.98,2,94.364031
0.98,2,94.368055
0.99,1,94.369054
0.98,2,94.369054
0.09,91,94.370054
0.75,25,94.397176
0.0,101,94.397176
0.82,18,94.404184
0.98,2,94.404184
0.97,3,94.404184
0.98,2,94.404184
0.98,2,94.413764
0.99,1,94.414825
0.0,101,94.415784
0.99,1,94.415784
0.99,1,94.415784
0.0,101,94.415784
0.0,101,94.415784
0.98,2,94.415784
0.93,7,94.432704
0.98,2,94.434723
0.0,101,94.434723
0.99,1,94.435705
0.99,1,94.435705
0.73,27,94.462348
0.39,61,94.480889
0.0,101,94.49795
0.0,101,94.512957
0.0,101,94.514143
0.98,2,94.514251
0.99,1,94.514251
0.0,101,94.554815
0.98,2,94.555812
0.0,101,94.556812
0.98,2,94.559812
0.99,1,94.560813
0.98,2,94.560813
0.99,1,94.561814
0.0,101,94.561814
0.99,1,94.561814
0.0,101,94.575344
0.0,101,94.575344
0.98,2,94.576343
0.99,1,94.577344
0.95,5,94.58134
0.83,17,94.581513
0.97,3,94.581513
0.96,4,94.581513
0.0,101,94.597603
0.98,2,94.597603
0.99,1,94.597603
0.78,22,94.597603
0.99,1,94.597603
0.98,2,94.597603
0.99,1,94.597603
0.3,70,94.614156
0.99,1,94.614156
0.98,2,94.614156
0.99,1,94.614156
0.72,28,94.614156
0.5,50,94.614156
0.88,12,94.614156
0.0,101,94.614156
0.98,2,94.614156
0.96,4,94.630856
0.97,3,94.630856
0.99,1,94.630856
0.0,101,94.649068
0.99,1,94.649068
0.99,1,94.649068
0.45,55,94.649068
0.83,17,94.649068
0.99,1,94.649068
0.99,1,94.649068
0.0,101,94.649068
0.96,4,94.649068
0.99,1,94.66539
0.98,2,94.666387
0.98,2,94.670387
0.99,1,94.671387
0.99,1,94.672388
0.9,10,94.676388
0.98,2,94.676388
0.98,2,94.678387
0.99,1,94.679389
0.0,101,94.697835
0.62,38,94.714206
0.99,1,94.714206
0.99,1,94.714206
0.0,101,94.747543
0.97,3,94.747543
0.1,90,94.764133
0.99,1,94.765278
0.98,2,94.765278
0.98,2,94.765278
0.0,101,94.765278
0.0,101,94.765278
0.98,2,94.765278
0.3,70,94.765278
0.99,1,94.765278
0.32,68,94.765278
0.0,101,94.784027
0.98,2,94.784027
0.99,1,94.785029
0.98,2,94.786028
0.98,2,94.790028
0.99,1,94.791028
0.97,3,94.79203
0.98,2,94.793027
0.98,2,94.796028
0.98,2,94.797056
0.98,2,94.7978
0.89,11,94.811839
0.0,101,94.811839
0.99,1,94.811839
0.88,12,94.812873
0.76,24,94.812873
0.98,2,94.812873
0.99,1,94.814544
0.99,1,94.814544
0.98,2,94.814544
0.99,1,94.814544
0.99,1,94.814544
0.99,1,94.814544
0.62,38,94.830923
0.0,101,94.847622
0.74,26,94.847622
0.99,1,94.847622
0.0,101,94.847622
0.85,15,94.870345
0.0,101,94.883003
0.99,1,94.897026
0.54,46,94.909737
0.0,101,94.910747
0.0,101,94.911737
0.99,1,94.912736
0.99,1,94.91598
0.98,2,94.917015
0.88,12,94.92498
0.97,3,94.930288
0.99,1,94.931237
0.99,1,94.931237
0.98,2,94.931237
0.99,1,94.931237
0.99,1,94.931237
0.0,101,94.931237
0.0,101,94.931237
0.99,1,94.947125
0.98,2,94.947125
0.6,40,94.947564
0.98,2,94.947564
0.0,101,94.947564
0.0,101,94.947564
0.99,1,94.947564
0.0,101,94.98122
0.99,1,94.997148
0.99,1,94.998017
0.98,2,94.998859
0.0,101,94.998859
0.6,40,94.998859
0.61,39,94.998859
0.98,2,94.998859
0.98,2,94.998859
0.98,2,94.998859
0.55,45,94.998859
0.99,1,94.998859
0.98,2,95.014465
0.99,1,95.017504
0.98,2,95.019502
0.99,1,95.02047
0.99,1,95.024505
0.0,100,95.045117
0.72,28,95.045117
0.99,1,95.046117
0.99,1,95.046117
0.99,1,95.047132
0.99,1,95.047985
