#{"t_start": 1734309366.4073398, "env_id": "None"}
r,l,t
0.94,6,13.830295
0.97,3,13.830295
0.94,6,13.830295
0.97,3,13.841001
0.95,5,13.841001
0.97,3,13.841001
0.93,7,13.843008
0.85,15,13.843008
0.96,4,13.843008
0.99,1,13.843008
0.98,2,13.844006
0.99,1,13.844006
0.97,3,13.845007
0.87,13,13.845007
0.92,8,13.846007
0.98,2,13.847008
0.94,6,13.847008
0.98,2,13.847008
0.94,6,13.847008
0.98,2,13.847008
0.98,2,13.847008
0.99,1,13.847008
0.97,3,13.847008
0.91,9,13.847008
0.99,1,13.847008
0.89,11,13.847008
0.89,11,13.847008
0.9,10,13.847008
0.97,3,13.847008
0.78,22,13.847008
0.96,4,13.857659
0.98,2,13.858666
0.99,1,13.858666
0.85,15,13.858666
0.77,23,13.860665
0.97,3,13.860665
0.98,2,13.861665
0.98,2,13.861665
0.96,4,13.861665
0.96,4,13.861665
0.91,9,13.86371
0.93,7,13.86371
0.97,3,13.86371
0.95,5,13.86371
0.94,6,13.86371
0.98,2,13.86371
0.93,7,13.86371
0.93,7,13.86371
0.84,16,13.86371
0.92,8,13.86371
0.92,8,13.874279
0.97,3,13.874279
0.88,12,13.874279
0.96,4,13.876284
0.88,12,13.877284
0.99,1,13.877284
0.93,7,13.877284
0.99,1,13.878284
0.98,2,13.879286
0.99,1,13.879286
0.93,7,13.879286
0.89,11,13.88146
0.95,5,13.88146
0.99,1,13.88146
0.98,2,13.883424
0.91,9,13.885425
0.97,3,13.887427
0.9,10,13.887427
0.92,8,13.889425
0.84,16,13.889425
0.96,4,13.891012
0.99,1,13.891012
0.98,2,13.892018
0.98,2,13.894016
0.99,1,13.894016
0.9,10,13.894016
0.9,10,13.894016
0.99,1,13.895016
0.97,3,13.895016
0.85,15,13.896016
0.98,2,13.897016
0.99,1,13.897016
0.92,8,13.898143
0.98,2,13.899141
0.85,15,13.899141
0.99,1,13.90014
0.95,5,13.90014
0.95,5,13.90014
0.96,4,13.90214
0.98,2,13.903141
0.88,12,13.903141
0.95,5,13.903141
0.94,6,13.903141
0.95,5,13.90414
0.95,5,13.906141
0.96,4,13.906141
0.99,1,13.907142
0.95,5,13.907722
0.94,6,13.907722
0.94,6,13.909728
0.94,6,13.910727
0.97,3,13.910727
0.94,6,13.911727
0.99,1,13.911727
0.95,5,13.911727
0.92,8,13.912728
0.99,1,13.912728
0.92,8,13.912728
0.67,33,13.913793
0.99,1,13.913793
0.99,1,13.913793
0.94,6,13.913793
0.92,8,13.913793
0.98,2,13.913793
0.99,1,13.913793
0.93,7,13.913793
0.94,6,13.913793
0.95,5,13.913793
0.99,1,13.913793
0.98,2,13.913793
0.99,1,13.913793
0.92,8,13.913793
0.98,2,13.913793
0.9,10,13.913793
0.92,8,13.913793
0.99,1,13.913793
0.96,4,13.913793
0.99,1,13.913793
0.99,1,13.913793
0.99,1,13.913793
0.94,6,13.924466
0.99,1,13.924466
0.97,3,13.924466
0.87,13,13.92547
0.98,2,13.92547
0.99,1,13.92547
0.96,4,13.92547
0.99,1,13.92547
0.89,11,13.92647
0.97,3,13.92647
0.98,2,13.927469
0.98,2,13.927469
0.99,1,13.927469
0.97,3,13.928469
0.91,9,13.928469
0.96,4,13.928469
0.97,3,13.929469
0.96,4,13.929469
0.96,4,13.929469
0.99,1,13.929469
0.99,1,13.930526
0.97,3,13.930526
0.98,2,13.930526
0.98,2,13.930526
0.99,1,13.930526
0.94,6,13.930526
0.93,7,13.930526
0.98,2,13.930526
0.94,6,13.930526
0.88,12,13.930526
0.9,10,13.930526
0.91,9,13.930526
0.9,10,13.941165
0.99,1,13.944171
0.99,1,13.944171
0.87,13,13.947171
0.99,1,13.947171
0.93,7,13.947171
0.98,2,13.947171
0.96,4,13.947171
0.98,2,13.947171
0.97,3,13.947171
0.87,13,13.947171
0.97,3,13.947171
0.99,1,13.947171
0.91,9,13.947171
0.94,6,13.947171
0.94,6,13.947171
0.95,5,13.947171
0.98,2,13.947171
0.98,2,13.947171
0.99,1,13.947171
0.95,5,13.947171
0.7,30,13.947171
0.97,3,13.957692
0.94,6,13.957692
0.98,2,13.958699
0.98,2,13.959697
0.99,1,13.959697
0.9,10,13.959697
0.92,8,13.959697
0.99,1,13.960696
0.94,6,13.962697
0.94,6,13.962697
0.96,4,13.962697
0.94,6,13.963697
0.88,12,13.963697
0.99,1,13.963697
0.94,6,13.963697
0.94,6,13.963697
0.99,1,13.963697
0.92,8,13.963697
0.9,10,13.963697
0.98,2,13.963697
0.82,18,13.963697
0.94,6,13.963697
0.97,3,13.974318
0.97,3,13.974318
0.88,12,13.976322
0.99,1,13.977321
0.94,6,13.977321
0.93,7,13.977321
0.94,6,13.977321
0.99,1,13.978321
0.97,3,13.978321
0.96,4,13.980321
0.77,23,13.980321
0.99,1,13.980321
0.98,2,13.980321
0.96,4,13.980321
0.92,8,13.980321
0.93,7,13.980321
0.99,1,13.980321
0.99,1,13.980321
0.97,3,13.980321
0.94,6,13.980321
0.99,1,13.980321
0.96,4,13.980321
0.96,4,13.980321
0.99,1,13.980321
0.95,5,13.980321
0.98,2,13.980321
0.98,2,13.980321
0.76,24,13.980321
0.98,2,13.980321
0.96,4,13.980321
0.97,3,13.992908
0.99,1,13.992908
0.96,4,13.992908
0.92,8,13.992908
0.9,10,13.992908
0.98,2,13.992908
0.94,6,13.992908
0.97,3,13.992908
0.91,9,13.992908
0.99,1,13.992908
0.97,3,13.992908
0.87,13,13.992908
0.99,1,13.992908
0.91,9,13.992908
0.98,2,13.992908
0.99,1,13.992908
0.96,4,13.992908
0.97,3,13.992908
0.96,4,13.992908
0.84,16,13.992908
0.89,11,14.007609
0.98,2,14.007609
0.94,6,14.007609
0.76,24,14.008617
0.99,1,14.009617
0.92,8,14.010615
0.93,7,14.010615
0.98,2,14.011614
0.99,1,14.011614
0.94,6,14.011614
0.99,1,14.012615
0.97,3,14.014779
0.94,6,14.014779
0.98,2,14.014779
0.95,5,14.015777
0.99,1,14.015777
0.93,7,14.015777
0.99,1,14.016777
0.98,2,14.016777
0.85,15,14.018777
0.98,2,14.018777
0.83,17,14.018777
0.98,2,14.018777
0.92,8,14.020777
0.99,1,14.020777
0.95,5,14.021777
0.94,6,14.021777
0.97,3,14.022778
0.98,2,14.022778
0.92,8,14.024315
0.96,4,14.024315
0.81,19,14.025853
0.99,1,14.025853
0.97,3,14.025853
0.93,7,14.025853
0.94,6,14.025853
0.92,8,14.025853
0.97,3,14.025853
0.98,2,14.025853
0.99,1,14.025853
0.91,9,14.025853
0.95,5,14.025853
0.97,3,14.025853
0.77,23,14.025853
0.98,2,14.025853
0.94,6,14.025853
0.91,9,14.025853
0.99,1,14.025853
0.91,9,14.025853
0.99,1,14.025853
0.97,3,14.025853
0.98,2,14.025853
0.99,1,14.025853
0.86,14,14.04095
0.98,2,14.041591
0.98,2,14.041591
0.92,8,14.042927
0.87,13,14.042927
0.96,4,14.042927
0.99,1,14.042927
0.97,3,14.042927
0.98,2,14.042927
0.98,2,14.042927
0.91,9,14.042927
0.9,10,14.042927
0.98,2,14.042927
0.94,6,14.042927
0.96,4,14.042927
0.79,21,14.042927
0.84,16,14.042927
0.99,1,14.042927
0.97,3,14.042927
0.98,2,14.042927
0.96,4,14.042927
0.94,6,14.042927
0.9,10,14.042927
0.95,5,14.060296
0.86,14,14.060296
0.92,8,14.060296
0.92,8,14.060296
0.99,1,14.060296
0.94,6,14.060296
0.93,7,14.060296
0.91,9,14.060296
0.95,5,14.060296
0.99,1,14.060296
0.97,3,14.060296
0.97,3,14.060296
0.9,10,14.060296
0.92,8,14.060296
0.83,17,14.060296
0.99,1,14.060296
0.99,1,14.060296
0.9,10,14.060296
0.98,2,14.060296
0.94,6,14.074402
0.97,3,14.07541
0.99,1,14.07541
0.94,6,14.076407
0.96,4,14.078407
0.99,1,14.079249
0.97,3,14.079249
0.99,1,14.079249
0.96,4,14.079249
0.94,6,14.079249
0.9,10,14.079249
0.81,19,14.079249
0.93,7,14.079249
0.99,1,14.079249
0.99,1,14.079249
0.98,2,14.079249
0.91,9,14.079249
0.98,2,14.079249
0.99,1,14.079249
0.81,19,14.079249
0.98,2,14.079249
0.98,2,14.079249
0.93,7,14.079249
0.94,6,14.079249
0.92,8,14.079249
0.95,5,14.091957
0.92,8,14.091957
0.91,9,14.093069
0.93,7,14.093069
0.94,6,14.093069
0.98,2,14.093069
0.93,7,14.093069
0.99,1,14.093069
0.97,3,14.093069
0.99,1,14.093069
0.93,7,14.093069
0.97,3,14.093069
0.93,7,14.093069
0.94,6,14.093069
0.98,2,14.093069
0.95,5,14.093069
0.98,2,14.093069
0.97,3,14.093069
0.97,3,14.093069
0.79,21,14.093069
0.82,18,14.093069
0.98,2,14.093069
0.97,3,14.093069
0.98,2,14.093069
0.97,3,14.093069
0.91,9,14.093069
0.98,2,14.093069
0.99,1,14.093069
0.96,4,14.108658
0.99,1,14.108658
0.99,1,14.109948
0.93,7,14.109948
0.98,2,14.109948
0.89,11,14.109948
0.94,6,14.109948
0.99,1,14.109948
0.94,6,14.109948
0.91,9,14.109948
0.91,9,14.109948
0.94,6,14.109948
0.99,1,14.109948
0.93,7,14.109948
0.97,3,14.109948
0.98,2,14.109948
0.98,2,14.109948
0.96,4,14.109948
0.97,3,14.109948
0.88,12,14.109948
0.98,2,14.124347
0.92,8,14.125358
0.94,6,14.127355
0.94,6,14.127355
0.97,3,14.127355
0.9,10,14.127355
0.99,1,14.129352
0.99,1,14.129352
0.98,2,14.129352
0.99,1,14.131357
0.99,1,14.131357
0.98,2,14.131357
0.97,3,14.134354
0.97,3,14.135353
0.92,8,14.136355
0.9,10,14.136355
0.96,4,14.136355
0.99,1,14.136355
0.87,13,14.136355
0.95,5,14.136355
0.97,3,14.141016
0.99,1,14.142023
0.96,4,14.142023
0.86,14,14.142023
0.96,4,14.143849
0.82,18,14.143849
0.93,7,14.143849
0.97,3,14.143849
0.91,9,14.143849
0.99,1,14.143849
0.96,4,14.143849
0.93,7,14.143849
0.95,5,14.143849
0.97,3,14.143849
0.85,15,14.143849
0.99,1,14.143849
0.99,1,14.143849
0.97,3,14.143849
0.99,1,14.143849
0.95,5,14.143849
0.99,1,14.143849
0.96,4,14.143849
0.99,1,14.143849
0.93,7,14.143849
0.92,8,14.143849
0.85,15,14.143849
0.94,6,14.143849
0.97,3,14.157629
0.99,1,14.157629
0.99,1,14.158637
0.99,1,14.159958
0.88,12,14.159958
0.92,8,14.159958
0.99,1,14.159958
0.95,5,14.159958
0.94,6,14.159958
0.99,1,14.159958
0.97,3,14.159958
0.99,1,14.159958
0.83,17,14.159958
0.89,11,14.159958
0.99,1,14.159958
0.99,1,14.159958
0.9,10,14.159958
0.95,5,14.159958
0.99,1,14.159958
0.93,7,14.159958
0.98,2,14.159958
0.99,1,14.159958
0.97,3,14.159958
0.98,2,14.159958
0.91,9,14.159958
0.96,4,14.159958
0.98,2,14.159958
0.96,4,14.174278
0.93,7,14.174278
0.96,4,14.174278
0.96,4,14.176474
0.99,1,14.176474
0.94,6,14.176474
0.97,3,14.176474
0.93,7,14.176474
0.98,2,14.176474
0.94,6,14.176474
0.99,1,14.176474
0.96,4,14.176474
0.87,13,14.176474
0.84,16,14.190996
0.98,2,14.190996
0.89,11,14.190996
0.9,10,14.193003
0.97,3,14.193003
0.99,1,14.194003
0.78,22,14.194003
0.99,1,14.196003
0.96,4,14.197002
0.87,13,14.197002
0.95,5,14.198001
0.99,1,14.198001
0.86,14,14.198001
0.95,5,14.198001
0.96,4,14.198001
0.89,11,14.198001
0.97,3,14.198001
0.99,1,14.198001
0.97,3,14.198001
0.76,24,14.198001
0.99,1,14.198001
0.98,2,14.198001
0.97,3,14.198001
0.91,9,14.198001
0.96,4,14.198001
0.97,3,14.198001
0.87,13,14.207621
0.96,4,14.207621
0.99,1,14.208629
0.92,8,14.208629
0.96,4,14.209774
0.97,3,14.209774
0.97,3,14.209774
0.99,1,14.209774
0.94,6,14.209774
0.94,6,14.209774
0.87,13,14.209774
0.98,2,14.209774
0.96,4,14.209774
0.99,1,14.209774
0.94,6,14.209774
0.91,9,14.209774
0.99,1,14.209774
0.95,5,14.209774
0.96,4,14.209774
0.91,9,14.209774
0.92,8,14.209774
0.91,9,14.209774
0.99,1,14.209774
0.98,2,14.209774
0.99,1,14.209774
0.95,5,14.209774
0.93,7,14.209774
0.98,2,14.209774
0.99,1,14.22429
0.97,3,14.225296
0.98,2,14.225962
0.72,28,14.225962
0.91,9,14.225962
0.88,12,14.225962
0.89,11,14.225962
0.98,2,14.225962
0.98,2,14.225962
0.9,10,14.225962
0.93,7,14.225962
0.97,3,14.225962
0.87,13,14.225962
0.98,2,14.225962
0.8,20,14.225962
0.93,7,14.225962
0.99,1,14.225962
0.89,11,14.225962
0.96,4,14.24103
0.97,3,14.24103
0.93,7,14.242032
0.97,3,14.243551
0.82,18,14.243551
0.98,2,14.243551
0.87,13,14.243551
0.99,1,14.243551
0.9,10,14.243551
0.95,5,14.243551
0.89,11,14.243551
0.97,3,14.243551
0.93,7,14.243551
0.97,3,14.243551
0.98,2,14.243551
0.99,1,14.243551
0.99,1,14.243551
0.96,4,14.243551
0.98,2,14.243551
0.96,4,14.243551
0.97,3,14.243551
0.99,1,14.243551
0.96,4,14.243551
0.94,6,14.243551
0.98,2,14.243551
0.96,4,14.243551
0.87,13,14.243551
0.97,3,14.243551
0.83,17,14.243551
0.98,2,14.257617
0.96,4,14.257617
0.99,1,14.258625
0.97,3,14.259622
0.95,5,14.260624
0.98,2,14.260624
0.87,13,14.262622
0.88,12,14.262622
0.99,1,14.263752
0.98,2,14.263752
0.99,1,14.263752
0.95,5,14.263752
0.98,2,14.263752
0.99,1,14.264812
0.93,7,14.264812
0.98,2,14.265808
0.84,16,14.265808
0.97,3,14.267812
0.99,1,14.267812
0.97,3,14.268811
0.98,2,14.268811
0.9,10,14.268811
0.99,1,14.269777
0.99,1,14.269777
0.99,1,14.269777
0.97,3,14.27181
0.94,6,14.27181
0.94,6,14.27181
0.97,3,14.27181
0.85,15,14.27181
0.9,10,14.272817
0.97,3,14.274293
0.99,1,14.275324
0.98,2,14.275324
0.97,3,14.275324
0.99,1,14.27733
0.99,1,14.27733
0.96,4,14.27733
0.96,4,14.27733
0.99,1,14.278327
0.98,2,14.279327
0.89,11,14.279327
0.97,3,14.280401
0.97,3,14.280401
0.99,1,14.282454
0.95,5,14.282454
0.97,3,14.282454
0.98,2,14.284452
0.9,10,14.284452
0.99,1,14.286423
0.99,1,14.286423
0.88,12,14.286423
0.94,6,14.287454
0.94,6,14.288454
0.87,13,14.288454
0.85,15,14.29226
0.92,8,14.29226
0.99,1,14.29226
0.98,2,14.29226
0.95,5,14.29226
0.96,4,14.29226
0.97,3,14.29226
0.98,2,14.29226
0.98,2,14.29226
0.98,2,14.29226
0.99,1,14.29226
0.98,2,14.29226
0.97,3,14.29226
0.95,5,14.29226
0.92,8,14.29226
0.96,4,14.29226
0.92,8,14.29226
0.89,11,14.29226
0.85,15,14.29226
0.99,1,14.29226
0.97,3,14.29226
0.87,13,14.29226
0.98,2,14.29226
0.84,16,14.29226
0.97,3,14.307615
0.99,1,14.307615
0.98,2,14.307615
0.96,4,14.307615
0.96,4,14.308617
0.97,3,14.310616
0.96,4,14.310616
0.96,4,14.311615
0.93,7,14.311615
0.95,5,14.313722
0.98,2,14.313722
0.98,2,14.313722
0.93,7,14.316749
0.98,2,14.316749
0.97,3,14.31775
0.99,1,14.31775
0.93,7,14.31775
0.99,1,14.319748
0.99,1,14.319748
0.91,9,14.319748
0.98,2,14.320748
0.97,3,14.320748
0.91,9,14.321748
0.97,3,14.32375
0.88,12,14.32375
0.97,3,14.324408
0.97,3,14.326414
0.85,15,14.326414
0.99,1,14.326414
0.98,2,14.326414
0.97,3,14.329413
0.87,13,14.330651
0.91,9,14.330651
0.83,17,14.330651
0.99,1,14.330651
0.95,5,14.330651
0.99,1,14.330651
0.98,2,14.330651
0.96,4,14.330651
0.99,1,14.330651
0.92,8,14.330651
0.87,13,14.330651
0.97,3,14.330651
0.94,6,14.330651
0.94,6,14.341949
0.99,1,14.341949
0.82,18,14.343105
0.94,6,14.343105
0.98,2,14.343105
0.99,1,14.343105
0.83,17,14.343105
0.96,4,14.343105
0.84,16,14.343105
0.89,11,14.343105
0.91,9,14.343105
0.97,3,14.343105
0.96,4,14.343105
0.98,2,14.343105
0.99,1,14.343105
0.97,3,14.343105
0.96,4,14.343105
0.95,5,14.343105
0.95,5,14.343105
0.99,1,14.343105
0.88,12,14.343105
0.85,15,14.357615
0.99,1,14.357615
0.95,5,14.358624
0.95,5,14.358624
0.99,1,14.358624
0.99,1,14.358624
0.97,3,14.358624
0.98,2,14.360622
0.98,2,14.360622
0.99,1,14.361621
0.96,4,14.362621
0.91,9,14.362621
0.97,3,14.363823
0.87,13,14.365849
0.85,15,14.365849
0.81,19,14.366849
0.96,4,14.366849
0.96,4,14.366849
0.99,1,14.367849
0.99,1,14.367849
0.99,1,14.368849
0.81,19,14.368849
0.89,11,14.369849
0.99,1,14.369849
0.98,2,14.370849
0.97,3,14.370849
0.87,13,14.37185
0.95,5,14.37185
0.93,7,14.372851
0.98,2,14.372851
0.97,3,14.372851
0.99,1,14.372851
0.99,1,14.374194
0.9,10,14.374194
0.99,1,14.374194
0.99,1,14.375273
0.97,3,14.375273
0.91,9,14.375273
0.97,3,14.376272
0.96,4,14.376272
0.97,3,14.378271
0.96,4,14.378271
0.93,7,14.378271
0.97,3,14.378271
0.99,1,14.379272
0.99,1,14.379272
0.94,6,14.379272
0.98,2,14.380393
0.99,1,14.380393
0.99,1,14.380393
0.99,1,14.381416
0.98,2,14.381416
0.89,11,14.381416
0.96,4,14.382416
0.93,7,14.384415
0.97,3,14.384415
0.96,4,14.385415
0.96,4,14.386415
0.99,1,14.387416
0.93,7,14.388417
0.96,4,14.389416
0.87,13,14.390416
0.94,6,14.390416
0.98,2,14.39094
0.99,1,14.39094
0.99,1,14.391946
0.95,5,14.392945
0.93,7,14.393945
0.99,1,14.393945
0.95,5,14.396947
0.63,37,14.396947
0.95,5,14.396947
0.99,1,14.396947
0.8,20,14.396947
0.73,27,14.396947
0.78,22,14.396947
0.95,5,14.396947
0.97,3,14.396947
0.95,5,14.396947
0.99,1,14.396947
0.95,5,14.396947
0.96,4,14.396947
0.98,2,14.396947
0.99,1,14.396947
0.98,2,14.396947
0.99,1,14.412575
0.84,16,14.413576
0.91,9,14.413576
0.91,9,14.413576
0.78,22,14.413576
0.98,2,14.413576
0.99,1,14.413576
0.94,6,14.413576
0.99,1,14.413576
0.98,2,14.413576
0.77,23,14.413576
0.7,30,14.413576
0.96,4,14.413576
0.93,7,14.413576
0.97,3,14.413576
0.96,4,14.413576
0.96,4,14.424308
0.96,4,14.425313
0.94,6,14.425313
0.99,1,14.426311
0.84,16,14.427312
0.96,4,14.427312
0.99,1,14.428311
0.92,8,14.428311
0.98,2,14.428311
0.99,1,14.429311
0.8,20,14.429311
0.99,1,14.430311
0.88,12,14.430311
0.88,12,14.430311
0.99,1,14.430311
0.99,1,14.430311
0.93,7,14.430311
0.95,5,14.430311
0.98,2,14.430311
0.91,9,14.430311
0.99,1,14.430311
0.97,3,14.430311
0.97,3,14.430311
0.99,1,14.430311
0.93,7,14.430311
0.96,4,14.430311
0.98,2,14.430311
0.97,3,14.430311
0.99,1,14.430311
0.99,1,14.430311
0.9,10,14.430311
0.97,3,14.430311
0.98,2,14.430311
0.8,20,14.430311
0.98,2,14.44096
0.99,1,14.44096
0.99,1,14.44096
0.91,9,14.44096
0.99,1,14.44096
0.98,2,14.442966
0.96,4,14.443965
0.98,2,14.444965
0.93,7,14.445965
0.95,5,14.446965
0.91,9,14.446965
0.84,16,14.446965
0.99,1,14.446965
0.99,1,14.446965
0.93,7,14.446965
0.97,3,14.446965
0.91,9,14.446965
0.94,6,14.446965
0.91,9,14.446965
0.98,2,14.446965
0.98,2,14.446965
0.88,12,14.446965
0.94,6,14.446965
0.99,1,14.446965
0.99,1,14.446965
0.98,2,14.446965
0.93,7,14.446965
0.97,3,14.446965
0.99,1,14.446965
0.99,1,14.457683
0.99,1,14.459683
0.98,2,14.459683
0.97,3,14.460684
0.99,1,14.460684
0.92,8,14.460684
0.94,6,14.460684
0.9,10,14.461684
0.93,7,14.461684
0.94,6,14.462683
0.93,7,14.46379
0.98,2,14.46481
0.99,1,14.46481
0.92,8,14.46481
0.98,2,14.46481
0.97,3,14.468809
0.97,3,14.468809
0.94,6,14.468809
0.94,6,14.468809
0.93,7,14.469809
0.99,1,14.469809
0.99,1,14.469809
0.91,9,14.472811
0.98,2,14.472811
0.99,1,14.474259
0.99,1,14.474259
0.99,1,14.475262
0.92,8,14.475262
0.9,10,14.477259
0.86,14,14.477259
0.94,6,14.477259
0.93,7,14.477259
0.94,6,14.477259
0.99,1,14.478259
0.99,1,14.478259
0.96,4,14.47926
0.95,5,14.480345
0.94,6,14.480345
0.97,3,14.480345
0.98,2,14.482368
0.99,1,14.482368
0.96,4,14.482368
0.99,1,14.482368
0.99,1,14.483366
0.97,3,14.484365
0.97,3,14.485366
0.86,14,14.485366
0.96,4,14.486366
0.99,1,14.486366
0.92,8,14.487365
0.91,9,14.488366
0.92,8,14.490963
0.76,24,14.490963
0.95,5,14.490963
0.99,1,14.491969
0.99,1,14.491969
0.95,5,14.491969
0.98,2,14.492967
0.98,2,14.493967
0.9,10,14.494967
0.97,3,14.494967
0.84,16,14.494967
0.92,8,14.494967
0.99,1,14.495967
0.88,12,14.495967
0.99,1,14.496967
0.95,5,14.496967
0.96,4,14.496967
0.91,9,14.496967
0.98,2,14.496967
0.99,1,14.496967
0.99,1,14.496967
0.99,1,14.496967
0.99,1,14.496967
0.99,1,14.496967
0.89,11,14.496967
0.99,1,14.496967
0.97,3,14.496967
0.95,5,14.496967
0.99,1,14.496967
0.96,4,14.496967
0.98,2,14.496967
0.96,4,14.496967
0.93,7,14.496967
0.97,3,14.496967
0.98,2,14.496967
0.99,1,14.496967
0.91,9,14.496967
0.92,8,14.496967
0.98,2,14.496967
0.99,1,14.496967
0.99,1,14.507588
0.95,5,14.509594
0.98,2,14.509594
0.92,8,14.509594
0.99,1,14.510595
0.94,6,14.510595
0.99,1,14.510595
0.99,1,14.510595
0.99,1,14.511594
0.98,2,14.512594
0.91,9,14.512594
0.96,4,14.512594
0.93,7,14.513594
0.99,1,14.513656
0.99,1,14.513656
0.98,2,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.96,4,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.95,5,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.87,13,14.513656
0.98,2,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.99,1,14.513656
0.98,2,14.513656
0.99,1,14.513656
0.97,3,14.513656
0.86,14,14.513656
0.95,5,14.513656
0.95,5,14.513656
0.94,6,14.513656
0.89,11,14.528274
0.99,1,14.52995
0.99,1,14.52995
0.93,7,14.52995
0.99,1,14.52995
0.93,7,14.52995
0.89,11,14.52995
0.99,1,14.52995
0.99,1,14.52995
0.89,11,14.52995
0.99,1,14.52995
0.92,8,14.52995
0.97,3,14.52995
0.91,9,14.52995
0.98,2,14.52995
0.97,3,14.52995
0.98,2,14.52995
0.99,1,14.52995
0.81,19,14.52995
0.99,1,14.541529
0.99,1,14.541529
0.91,9,14.541529
0.69,31,14.541529
0.99,1,14.541529
0.98,2,14.541529
0.9,10,14.541529
0.91,9,14.541529
0.99,1,14.541529
0.99,1,14.541529
0.96,4,14.541529
0.78,22,14.541529
0.98,2,14.541529
0.99,1,14.541529
0.92,8,14.541529
0.99,1,14.541529
0.99,1,14.541529
0.98,2,14.541529
0.97,3,14.541529
0.99,1,14.541529
0.97,3,14.541529
0.92,8,14.541529
0.88,12,14.541529
0.81,19,14.541529
0.99,1,14.541529
0.99,1,14.541529
0.97,3,14.541529
0.94,6,14.541529
0.98,2,14.557037
0.9,10,14.557608
0.98,2,14.557608
0.99,1,14.557608
0.94,6,14.557608
0.99,1,14.558615
0.98,2,14.559614
0.84,16,14.561613
0.97,3,14.561613
0.82,18,14.562613
0.91,9,14.563729
0.98,2,14.563729
0.91,9,14.564754
0.92,8,14.565753
0.9,10,14.565753
0.94,6,14.565753
0.95,5,14.566753
0.99,1,14.566753
0.96,4,14.567754
0.99,1,14.567754
0.98,2,14.567754
0.95,5,14.568754
0.97,3,14.568754
0.89,11,14.568754
0.97,3,14.569752
0.94,6,14.570753
0.97,3,14.570753
0.99,1,14.570753
0.96,4,14.571753
0.96,4,14.572753
0.98,2,14.572753
0.98,2,14.572753
0.99,1,14.573754
0.98,2,14.575285
0.97,3,14.575285
0.99,1,14.576284
0.96,4,14.577282
0.85,15,14.578282
0.92,8,14.579282
0.88,12,14.580359
0.99,1,14.58138
0.92,8,14.58238
0.87,13,14.58338
0.92,8,14.584381
0.86,14,14.584381
0.99,1,14.585379
0.94,6,14.585379
0.98,2,14.585379
0.99,1,14.586379
0.93,7,14.590383
0.94,6,14.590383
0.95,5,14.590383
0.98,2,14.592247
0.87,13,14.592247
0.97,3,14.593419
0.97,3,14.593419
0.98,2,14.593419
0.99,1,14.593419
0.99,1,14.593419
0.91,9,14.593419
0.9,10,14.593419
0.46,54,14.593419
0.99,1,14.593419
0.99,1,14.593419
0.99,1,14.593419
0.95,5,14.593419
0.94,6,14.593419
0.98,2,14.593419
0.99,1,14.593419
0.97,3,14.593419
0.99,1,14.593419
0.99,1,14.593419
0.98,2,14.593419
0.81,19,14.593419
0.93,7,14.593419
0.99,1,14.593419
0.99,1,14.593419
0.97,3,14.593419
0.99,1,14.607634
0.98,2,14.60864
0.96,4,14.60864
0.96,4,14.60864
0.92,8,14.609932
0.81,19,14.609932
0.98,2,14.609932
0.9,10,14.609932
0.98,2,14.609932
0.97,3,14.609932
0.99,1,14.609932
0.71,29,14.609932
0.93,7,14.609932
0.99,1,14.609932
0.99,1,14.609932
0.99,1,14.609932
0.98,2,14.609932
0.96,4,14.609932
0.99,1,14.609932
0.92,8,14.609932
0.95,5,14.609932
0.96,4,14.609932
0.99,1,14.609932
0.9,10,14.609932
0.97,3,14.609932
0.83,17,14.609932
0.99,1,14.609932
0.97,3,14.609932
0.91,9,14.624272
0.88,12,14.625024
0.89,11,14.625024
0.99,1,14.626551
0.97,3,14.626551
0.91,9,14.626551
0.95,5,14.626551
0.97,3,14.626551
0.95,5,14.626551
0.98,2,14.626551
0.99,1,14.626551
0.96,4,14.626551
0.81,19,14.626551
0.98,2,14.626551
0.92,8,14.626551
0.98,2,14.626551
0.92,8,14.626551
0.98,2,14.626551
0.98,2,14.626551
0.97,3,14.626551
0.99,1,14.626551
0.98,2,14.626551
0.99,1,14.626551
0.93,7,14.626551
0.98,2,14.626551
0.84,16,14.626551
0.94,6,14.626551
0.92,8,14.626551
0.99,1,14.640932
0.92,8,14.64309
0.95,5,14.64309
0.98,2,14.64309
0.98,2,14.64309
0.97,3,14.64309
0.99,1,14.64309
0.77,23,14.64309
0.99,1,14.64309
0.98,2,14.64309
0.96,4,14.64309
0.97,3,14.64309
0.97,3,14.64309
0.94,6,14.64309
0.98,2,14.64309
0.99,1,14.64309
0.96,4,14.64309
0.91,9,14.64309
0.93,7,14.64309
0.99,1,14.64309
0.99,1,14.64309
0.97,3,14.64309
0.98,2,14.64309
0.98,2,14.64309
0.97,3,14.64309
0.92,8,14.657618
0.94,6,14.657618
0.96,4,14.659624
0.96,4,14.659624
0.92,8,14.659624
0.99,1,14.660623
0.99,1,14.662623
0.97,3,14.663028
0.92,8,14.663028
0.85,15,14.663028
0.92,8,14.663028
0.9,10,14.663028
0.98,2,14.663028
0.99,1,14.663028
0.93,7,14.663028
